"eBird.English.Name.2025","eBird.Scientific.Name.2025","eBird.Code","Order","Family","SoIB.Past.Priority.Status","SoIB.Past.Long.Term.Status","SoIB.Past.Current.Status","SoIB.Past.Range.Status","Breeding.Activity.Period","Non.Breeding.Activity.Period","Diet.Guild","India.Endemic","Subcontinent.Endemic","Himalayas.Endemic","Endemic.Region","Habitat.Specialization","Migratory.Status.Within.India","Essential","Discard","Restricted.Islands","India.Checklist.Common.Name","India.Checklist.Scientific.Name","BLI.Common.Name","BLI.Scientific.Name","IUCN.Category","WPA.Schedule","CITES.Appendix","CMS.Appendix","Onepercent.Estimates","Avilist.English.Name","Avilist.Scientific.Name","Avibase.ID","Selected.NRL","Generation.Length","No.of.Subspecies","Percent.of.Global.Range","India.Checklist.Sortorder","Long.Term.Analysis","Current.Analysis","Selected.SoIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km.latestyear","mean5km","ci5km","proj2026.lci","proj2026.mean","proj2026.rci","proj2027.lci","proj2027.mean","proj2027.rci","proj2028.lci","proj2028.mean","proj2028.rci","proj2029.lci","proj2029.mean","proj2029.rci","proj2030.lci","proj2030.mean","proj2030.rci","proj2031.lci","proj2031.mean","proj2031.rci","proj2032.lci","proj2032.mean","proj2032.rci","proj2033.lci","proj2033.mean","proj2033.rci","proj2034.lci","proj2034.mean","proj2034.rci","longtermlci","longtermmean","longtermrci","currentslopelci","currentslopemean","currentsloperci","rangelci","rangemean","rangerci","SoIB.Latest.Long.Term.Status","SoIB.Latest.Current.Status","SoIB.Latest.Range.Status","SoIB.Latest.Priority.Status","SoIB.Major.Update.Long.Term.Status","SoIB.Major.Update.Current.Status","SoIB.Major.Update.Range.Status","SoIB.Major.Update.Priority.Status"
"Fulvous Whistling-Duck","Dendrocygna bicolor","fuwduc","Anseriformes","Anatidae (Ducks, Geese, and Waterfowl)",NA,NA,NA,NA,"24 hour","24 hour","Plant & Seed","No","No","No","Non-endemic","Wetland","Resident",NA,NA,NA,"Fulvous Whistling-Duck","Dendrocygna bicolor","Fulvous Whistling-duck","Dendrocygna bicolor","Least Concern","Schedule-I","","Appendix II",500,"Fulvous Whistling Duck","Dendrocygna bicolor","avibase-9A60617E",1,5.85,1,0.114404894,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Low",NA,NA,NA,NA
"Lesser Whistling-Duck","Dendrocygna javanica","lewduc1","Anseriformes","Anatidae (Ducks, Geese, and Waterfowl)",NA,NA,NA,NA,"24 hour","24 hour","Plant & Seed","No","No","No","Non-endemic","Wetland","Resident",NA,NA,NA,"Lesser Whistling-Duck","Dendrocygna javanica","Lesser Whistling-duck","Dendrocygna javanica","Least Concern","Schedule-II","","Appendix II",10000,"Lesser Whistling Duck","Dendrocygna javanica","avibase-BD683E6E",1,5.55,1,0.368219476,2,"","","X",143,0.041958041958042,0.326923076923077,0.545454545454545,5.9020979020979,0.679786707000922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168225,168419,168613,"Insufficient Data","Insufficient Data",NA,"Low","Insufficient Data","Insufficient Data",NA,"Low"
"Bar-headed Goose","Anser indicus","bahgoo","Anseriformes","Anatidae (Ducks, Geese, and Waterfowl)",NA,NA,NA,NA,"24 hour","24 hour","Plant & Seed","No","No","No","Non-endemic","Wetland","Winter Migrant & Localized Summer Migrant",1,NA,NA,"Bar-headed Goose","Anser indicus","Bar-headed Goose","Anser indicus","Least Concern","Schedule-II","","Appendix II",NA,"Bar-headed Goose","Anser indicus","avibase-B7159EF0",1,10.46,1,0.332840659,3,"","","X",56,0.125,0.366071428571429,0.446428571428571,8.01785714285714,1.24712742660156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48821,48948,49075,"Insufficient Data","Insufficient Data",NA,"Low","Insufficient Data","Insufficient Data",NA,"Low"
"Graylag Goose","Anser anser","gragoo","Anseriformes","Anatidae (Ducks, Geese, and Waterfowl)",NA,NA,NA,NA,"24 hour","24 hour","Plant & Seed","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Greylag Goose","Anser anser","Greylag Goose","Anser anser","Least Concern","Schedule-II","","Appendix II",250,"Greylag Goose","Anser anser","avibase-4AED44E8",1,9.76,1,0.076884451,4,"","","X",62,0.112903225806452,0.280241935483871,0.354838709677419,7.46774193548387,1.12113159514513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40801,40960,41119,"Insufficient Data","Insufficient Data",NA,"Low","Insufficient Data","Insufficient Data",NA,"Low"
"Greater White-fronted Goose","Anser albifrons","gwfgoo","Anseriformes","Anatidae (Ducks, Geese, and Waterfowl)",NA,NA,NA,NA,"24 hour","24 hour","Plant & Seed","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,1,NA,"Greater White-fronted Goose","Anser albifrons","Greater White-fronted Goose","Anser albifrons","Least Concern","Schedule-II","","Appendix II",NA,"Greater White-fronted Goose","Anser albifrons","avibase-466E9077",1,9.71,1,0.020754927,5,"","","",1,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lesser White-fronted Goose","Anser erythropus","lwfgoo","Anseriformes","Anatidae (Ducks, Geese, and Waterfowl)",NA,NA,NA,NA,"Diurnal","Diurnal","Plant & Seed","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,1,NA,"Lesser White-fronted Goose","Anser erythropus","Lesser White-fronted Goose","Anser erythropus","Vulnerable","Schedule-II","","Appendix I",NA,"Lesser White-fronted Goose","Anser erythropus","avibase-184D2329",1,9.29,1,NA,6,"","","",1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Taiga Bean-Goose","Anser fabalis","taibeg1","Anseriformes","Anatidae (Ducks, Geese, and Waterfowl)",NA,NA,NA,NA,"24 hour","24 hour","Plant & Seed","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,1,NA,"Taiga Bean-Goose","Anser fabalis","Bean Goose","Anser fabalis","Least Concern","Schedule-II","","Appendix II",NA,"Taiga Bean Goose","Anser fabalis","avibase-BDB497A3",NA,8.28,2,NA,7,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tundra Bean-Goose","Anser serrirostris","tunbeg1","Anseriformes","Anatidae (Ducks, Geese, and Waterfowl)",NA,NA,NA,NA,"24 hour","24 hour","Plant & Seed","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,1,NA,"Tundra Bean-Goose","Anser serrirostris","Not at species rank","Anser fabalis serrirostris","Not recognized","Schedule-II","","Appendix II",NA,"Tundra Bean Goose","Anser serrirostris","avibase-AD849FCB",1,11.86,2,NA,8,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Barnacle Goose","Branta leucopsis","bargoo","Anseriformes","Anatidae (Ducks, Geese, and Waterfowl)",NA,NA,NA,NA,"24 hour","24 hour","Plant & Seed","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,1,NA,"Barnacle Goose","Branta leucopsis","Barnacle Goose","Branta leucopsis","Least Concern","Recent addition","","Appendix II",NA,"Barnacle Goose","Branta leucopsis","avibase-3163ED86",NA,11.86,1,NA,9,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red-breasted Goose","Branta ruficollis","rebgoo1","Anseriformes","Anatidae (Ducks, Geese, and Waterfowl)",NA,NA,NA,NA,"No information","No information","Plant & Seed","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,1,NA,"Red-breasted Goose","Branta ruficollis","Red-breasted Goose","Branta ruficollis","Vulnerable","Schedule-II","Appendix II","Appendix I",NA,"Red-breasted Goose","Branta ruficollis","avibase-0D280B3F",NA,10.76,1,NA,10,"","","",1,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mute Swan","Cygnus olor","mutswa","Anseriformes","Anatidae (Ducks, Geese, and Waterfowl)",NA,NA,NA,NA,"24 hour","24 hour","Plant & Seed","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,1,NA,"Mute Swan","Cygnus olor","Mute Swan","Cygnus olor","Least Concern","Schedule-II","","Appendix II",NA,"Mute Swan","Cygnus olor","avibase-694C127A",NA,12.42,1,NA,11,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tundra Swan","Cygnus columbianus","tunswa","Anseriformes","Anatidae (Ducks, Geese, and Waterfowl)",NA,NA,NA,NA,"No information","No information","Plant & Seed","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,1,NA,"Tundra Swan","Cygnus columbianus","Tundra Swan","Cygnus columbianus","Least Concern","Schedule-II","","Appendix II",NA,"Tundra Swan","Cygnus columbianus","avibase-0BCBA6B9",NA,12.19,1,NA,12,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Whooper Swan","Cygnus cygnus","whoswa","Anseriformes","Anatidae (Ducks, Geese, and Waterfowl)",NA,NA,NA,NA,"No information","No information","Plant & Seed","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,1,NA,"Whooper Swan","Cygnus cygnus","Whooper Swan","Cygnus cygnus","Least Concern","Schedule-II","","Appendix II",NA,"Whooper Swan","Cygnus cygnus","avibase-BDDB5670",NA,9.66,1,NA,13,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Knob-billed Duck","Sarkidiornis melanotos","comduc2","Anseriformes","Anatidae (Ducks, Geese, and Waterfowl)",NA,NA,NA,NA,"Diurnal","Diurnal","Plant & Seed","No","No","No","Non-endemic","Wetland","Resident",NA,NA,NA,"Knob-billed Duck","Sarkidiornis melanotos","Knob-billed Duck","Sarkidiornis melanotos","Least Concern","Schedule-II","Appendix II","Appendix II",250,"Knob-billed Duck","Sarkidiornis melanotos","avibase-3948131B",1,7.38,1,0.052261303,14,"","X","X",86,0.0465116279069767,0.338662790697674,0.511627906976744,6.87209302325581,0.915711033798277,175.652629817921,210.448804542111,253.500851369188,179.576625151061,220.079721737486,271.941097581567,183.354884835106,230.391845747065,291.77556891521,186.948259405914,241.677070107269,313.205255716255,190.644887127197,252.976660403249,336.631937600981,194.423403902724,264.581811627358,361.764225623386,198.348178089606,276.620185086441,388.161421760716,202.271526531079,289.404530313794,417.231115469763,NA,NA,NA,NA,NA,NA,2.58775300488517,6.75533278216307,10.922912559441,65028,65028,65028,"Insufficient Data","Trend Inconclusive",NA,"Low","Insufficient Data","Trend Inconclusive",NA,"Low"
"Ruddy Shelduck","Tadorna ferruginea","rudshe","Anseriformes","Anatidae (Ducks, Geese, and Waterfowl)",NA,NA,NA,NA,"24 hour","24 hour","Plant & Seed","No","No","No","Non-endemic","Wetland","Winter Migrant & Localized Summer Migrant",NA,NA,NA,"Ruddy Shelduck","Tadorna ferruginea","Ruddy Shelduck","Tadorna ferruginea","Least Concern","Schedule-II","","Appendix II",500,"Ruddy Shelduck","Tadorna ferruginea","avibase-1F9D883E",1,6.41,1,0.108056476,15,"","X","X",108,0.0648148148148148,0.310185185185185,0.398148148148148,6.19444444444444,0.786953405040806,80.0714607778892,101.557946722386,128.714139279805,75.1938441040449,98.2562236407286,128.618481495582,70.5740441858837,95.3417537366127,128.726654935865,66.1744990640627,92.4763331572427,128.921205725844,61.9823602411828,89.6593742062419,129.10654451919,58.1365184473446,86.8284276356376,129.35468125376,54.4298950927588,84.3001385971033,129.529923545305,51.0027820835293,81.641088390178,129.82066778637,NA,NA,NA,NA,NA,NA,-8.76707266237819,-4.06734547135278,0.632381719672623,57787,57787,57787,"Insufficient Data","Trend Inconclusive",NA,"Moderate","Insufficient Data","Decline",NA,"Moderate"
"Common Shelduck","Tadorna tadorna","comshe","Anseriformes","Anatidae (Ducks, Geese, and Waterfowl)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Common Shelduck","Tadorna tadorna","Common Shelduck","Tadorna tadorna","Least Concern","Schedule-II","","Appendix II",1000,"Common Shelduck","Tadorna tadorna","avibase-5EAB32D3",1,10.05,1,0.009668316,16,"","","",17,0.117647058823529,0.205882352941176,0.352941176470588,9.64705882352941,2.59251584533335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cotton Pygmy-Goose","Nettapus coromandelianus","copgoo1","Anseriformes","Anatidae (Ducks, Geese, and Waterfowl)",NA,NA,NA,NA,"Diurnal","Diurnal","Plant & Seed","No","No","No","Non-endemic","Wetland","Resident",NA,NA,NA,"Cotton Pygmy-Goose","Nettapus coromandelianus","Cotton Pygmy-goose","Nettapus coromandelianus","Least Concern","Schedule-I","","Appendix II",1000,"Cotton Pygmy Goose","Nettapus coromandelianus","avibase-90AAE188",1,4.73,1,0.266820641,17,"","","X",73,0.0684931506849315,0.282534246575342,0.493150684931507,7.31506849315068,1.0752211159947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92178,92370,92562,"Insufficient Data","Insufficient Data",NA,"Moderate","Insufficient Data","Insufficient Data",NA,"Low"
"Mandarin Duck","Aix galericulata","manduc","Anseriformes","Anatidae (Ducks, Geese, and Waterfowl)",NA,NA,NA,NA,"24 hour","24 hour","Plant & Seed","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,1,NA,"Mandarin Duck","Aix galericulata","Mandarin Duck","Aix galericulata","Least Concern","Schedule-II","","Appendix II",NA,"Mandarin Duck","Aix galericulata","avibase-E1714A09",NA,5.1,1,NA,18,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Baikal Teal","Sibirionetta formosa","baitea","Anseriformes","Anatidae (Ducks, Geese, and Waterfowl)",NA,NA,NA,NA,"24 hour","24 hour","Plant & Seed","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,1,NA,"Baikal Teal","Sibirionetta formosa","Baikal Teal","Sibirionetta formosa","Least Concern","Schedule-II","Appendix II","Appendix I",NA,"Baikal Teal","Sibirionetta formosa","avibase-63EABB42",1,5.08,1,NA,19,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Garganey","Spatula querquedula","gargan","Anseriformes","Anatidae (Ducks, Geese, and Waterfowl)",NA,NA,NA,NA,"24 hour","24 hour","Plant & Seed","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Garganey","Spatula querquedula","Garganey","Spatula querquedula","Least Concern","Schedule-II","","Appendix II",NA,"Garganey","Spatula querquedula","avibase-F577BA0F",1,4.33,1,0.068281817,20,"","","X",62,0.0483870967741935,0.280241935483871,0.387096774193548,7.62903225806452,1.18758090569327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36504,36504,36504,"Insufficient Data","Insufficient Data",NA,"Moderate","Insufficient Data","Insufficient Data",NA,"Low"
"Northern Shoveler","Spatula clypeata","norsho","Anseriformes","Anatidae (Ducks, Geese, and Waterfowl)",NA,NA,NA,NA,"24 hour","24 hour","Plant & Seed","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Northern Shoveler","Spatula clypeata","Northern Shoveler","Spatula clypeata","Least Concern","Schedule-II","","Appendix II",NA,"Northern Shoveler","Spatula clypeata","avibase-ED4CE8E7",1,4.64,1,0.060237558,21,"","X","X",89,0.0561797752808989,0.292134831460674,0.404494382022472,6.67415730337079,0.912496256180648,118.631143160169,146.712212906745,180.731559928515,117.516416981626,149.519715281767,189.60422778547,116.614806220371,152.598400450265,199.207440500467,115.245562475765,155.668185935003,209.262694464664,114.240848888572,158.491381719483,220.675476651736,112.763125037906,161.829357126603,231.874646419018,111.754148873472,165.3236591554,243.761283750378,110.743202442006,168.92137754569,255.867748478896,NA,NA,NA,NA,NA,NA,-1.95430041074059,2.44395383870995,6.84220808816048,70970,71128,71286,"Insufficient Data","Trend Inconclusive",NA,"Moderate","Insufficient Data","Trend Inconclusive",NA,"Low"
"Gadwall","Mareca strepera","gadwal","Anseriformes","Anatidae (Ducks, Geese, and Waterfowl)",NA,NA,NA,NA,"24 hour","24 hour","Plant & Seed","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Gadwall","Mareca strepera","Gadwall","Mareca strepera","Least Concern","Schedule-II","","Appendix II",3000,"Gadwall","Mareca strepera","avibase-C235A4D7",1,4.41,1,0.058851355,22,"","X","X",81,0.0864197530864197,0.316358024691358,0.432098765432099,6.97530864197531,1.01738316368651,94.8830520795148,114.257828196697,138.048046563059,93.0717196586439,114.796746901578,142.247559896092,91.0656536634247,115.573772850268,146.71928223126,89.0353206717819,116.094060348233,150.943006863994,87.1947859949877,116.696520227963,155.699440864886,85.3357273535194,117.320373835169,160.748560778596,83.4064444330393,117.988822507297,165.587083225145,81.4807803795511,118.556074508791,171.322295671576,NA,NA,NA,NA,NA,NA,-2.70126082001418,0.485118970188654,3.67149876039149,82582,82757,82932,"Insufficient Data","Trend Inconclusive",NA,"Low","Insufficient Data","Trend Inconclusive",NA,"Low"
"Falcated Duck","Mareca falcata","falduc","Anseriformes","Anatidae (Ducks, Geese, and Waterfowl)",NA,NA,NA,NA,"24 hour","24 hour","Plant & Seed","No","No","No","Non-endemic","Wetland","Winter Migrant",1,NA,NA,"Falcated Duck","Mareca falcata","Falcated Duck","Mareca falcata","Least Concern","Schedule-II","","Appendix II",NA,"Falcated Duck","Mareca falcata","avibase-978D4485",1,4.73,1,0.038758708,23,"","","X",3,NA,0.5,0.333333333333333,6,2.99394945403782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1622,1697,1772,"Insufficient Data","Insufficient Data",NA,"Moderate","Insufficient Data","Insufficient Data",NA,"Moderate"
"Eurasian Wigeon","Mareca penelope","eurwig","Anseriformes","Anatidae (Ducks, Geese, and Waterfowl)",NA,NA,NA,NA,"24 hour","24 hour","Plant & Seed","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Eurasian Wigeon","Mareca penelope","Eurasian Wigeon","Mareca penelope","Least Concern","Schedule-II","","Appendix II",2500,"Eurasian Wigeon","Mareca penelope","avibase-15EE0D36",1,4.73,1,0.045892686,24,"","","X",53,0.0754716981132075,0.275943396226415,0.30188679245283,7.41509433962264,1.37120118049218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45005,45137,45269,"Insufficient Data","Insufficient Data",NA,"Moderate","Insufficient Data","Insufficient Data",NA,"Low"
"Indian Spot-billed Duck","Anas poecilorhyncha","isbduc1","Anseriformes","Anatidae (Ducks, Geese, and Waterfowl)",NA,NA,NA,NA,"24 hour","24 hour","Plant & Seed","No","No","No","Non-endemic","Wetland","Resident",NA,NA,NA,"Indian Spot-billed Duck","Anas poecilorhyncha","Indian Spot-billed Duck","Anas poecilorhyncha","Least Concern","Schedule-II","","Appendix II",1000,"Indian Spot-billed Duck","Anas poecilorhyncha","avibase-759C5EB8",1,6.38,2,0.472695361,25,"","X","X",122,0.0737704918032787,0.327868852459016,0.5,6.11475409836066,0.743884111911047,93.760942317901,106.400690214068,120.801932748508,92.7393130924802,107.220991144833,123.705784989263,91.7415147711893,107.951824730564,126.6400831543,90.8479343175471,108.720665968877,129.79877425645,89.7923709257814,109.488295925887,133.040734302182,88.8613263207699,110.241634376521,136.411585601721,87.8745142824951,111.132157232037,139.992929601903,87.0317102210095,111.983246486448,143.683230582299,NA,NA,NA,NA,NA,NA,-1.21503127995974,0.740403017602627,2.69583731516499,108732,108892,109052,"Insufficient Data","Stable",NA,"Low","Insufficient Data","Trend Inconclusive",NA,"Low"
"Eastern Spot-billed Duck","Anas zonorhyncha","spbduc","Anseriformes","Anatidae (Ducks, Geese, and Waterfowl)",NA,NA,NA,NA,"24 hour","24 hour","Plant & Seed","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Eastern Spot-billed Duck","Anas zonorhyncha","Eastern Spot-billed Duck","Anas zonorhyncha","Least Concern","Schedule-II","","Appendix II",NA,"Eastern Spot-billed Duck","Anas zonorhyncha","avibase-E21470F9",1,6.16,1,NA,26,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mallard","Anas platyrhynchos","mallar3","Anseriformes","Anatidae (Ducks, Geese, and Waterfowl)",NA,NA,NA,NA,"24 hour","24 hour","Plant & Seed","No","No","No","Non-endemic","Wetland","Winter Migrant & Localized Summer Migrant",NA,NA,NA,"Mallard","Anas platyrhynchos","Mallard","Anas platyrhynchos","Least Concern","Schedule-II","","Appendix II",NA,"Mallard","Anas platyrhynchos","avibase-85625D75",1,6.31,1,0.040458443,27,"","","X",28,0.107142857142857,0.263392857142857,0.321428571428571,8.85714285714286,1.94624805240275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23021,23188,23355,"Insufficient Data","Insufficient Data",NA,"Low","Insufficient Data","Insufficient Data",NA,"Low"
"Northern Pintail","Anas acuta","norpin","Anseriformes","Anatidae (Ducks, Geese, and Waterfowl)",NA,NA,NA,NA,"24 hour","24 hour","Plant & Seed","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Northern Pintail","Anas acuta","Northern Pintail","Anas acuta","Least Concern","Schedule-II","","Appendix II",20000,"Northern Pintail","Anas acuta","avibase-56CCA717",1,5.69,1,0.047391858,28,"","X","X",91,0.10989010989011,0.318681318681319,0.362637362637363,6.76923076923077,0.934591656692925,93.1902350923907,118.773926433532,151.243581598976,89.7335941364189,118.362574622198,155.442042636601,86.5659145783312,118.028361927562,159.87285255495,83.2931294033914,117.378382238209,164.710897462585,80.0834943138785,116.778093900177,169.950772641345,76.9873922353958,116.365175326752,175.081015316227,74.1591975696407,115.836340640931,180.445214185653,71.3124255355507,115.301499139172,185.851491052916,NA,NA,NA,NA,NA,NA,-5.2171062614972,-0.628191853265922,3.96072255496536,50010,50010,50010,"Insufficient Data","Trend Inconclusive",NA,"High","Insufficient Data","Trend Inconclusive",NA,"Low"
"Green-winged Teal","Anas crecca","gnwtea","Anseriformes","Anatidae (Ducks, Geese, and Waterfowl)",NA,NA,NA,NA,"24 hour","24 hour","Plant & Seed","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Common Teal","Anas crecca","Common Teal","Anas crecca","Least Concern","Schedule-II","","Appendix II",NA,"Green-winged Teal","Anas crecca","avibase-BC6C3CCE",1,5.64,1,0.075691768,29,"","X","X",82,0.0609756097560976,0.294207317073171,0.414634146341463,7.13414634146341,0.972601977521565,85.682316444668,110.929274763657,143.821543539067,82.0193656034685,109.576168840026,147.325760503221,78.2939252511383,108.316950258984,150.835691604968,74.7023195709265,107.142162314378,154.463934000939,71.260041401174,105.850766088831,158.352039264856,67.8454902568979,104.425232053981,162.580512165857,64.6396111815592,103.387301359754,166.583560385581,61.696067695162,102.108122657526,170.888878241593,NA,NA,NA,NA,NA,NA,-6.2656902189474,-1.40472722292329,3.45623577310082,77353,77511,77669,"Insufficient Data","Trend Inconclusive",NA,"Moderate","Insufficient Data","Trend Inconclusive",NA,"Low"
"Andaman Teal","Anas albogularis","andtea1","Anseriformes","Anatidae (Ducks, Geese, and Waterfowl)",NA,NA,NA,NA,"24 hour","24 hour","Plant & Seed","No","No","No","Andaman Islands","Wetland","Resident",NA,NA,1,"Andaman Teal","Anas albogularis","Andaman Teal","Anas albogularis","Near Threatened","Schedule-I","","",7,"Andaman Teal","Anas albogularis","avibase-EDB1BDAA",1,4.89,1,1,30,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
